X,Dam_Name,Continent,Lat,Long,Source,,Flag,Article_source,ORD_FLOW,storage,up_area_sk,dem,underground,sgr_dk_rav,row_max_tmin,row_max_q
30649,Braga,South America,-27.44220361,-53.27735028,ANA,,unrecord,"Global Dam Tracker:A database of more than 45486dams with location,catchment,and attribute information",6,NA,216.402,396,299,28,21.1,179.3
30650,Arroio dos Cachorros,South America,-27.43772111,-50.48121806,ANA,,unrecord,"Global Dam Tracker:A database of more than 45487dams with location,catchment,and attribute information",6,NA,203.987,971,244,115,15.6,199.6
30651,Caa-Yari,South America,-27.42897917,-54.12147667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45488dams with location,catchment,and attribute information",5,NA,401.508,242,304,28,21.9,191.6
30652,Linha Granja Velha,South America,-27.42723056,-53.54004528,ANA,,unrecord,"Global Dam Tracker:A database of more than 45489dams with location,catchment,and attribute information",5,NA,658.086,432,330,21,20.8,177.2
30653,Dona Luiza,South America,-27.41416667,-49.63916667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45490dams with location,catchment,and attribute information",6,NA,108.983,561,194,202,17.8,187.9
30654,Santo Aleixo,South America,-27.41188611,-49.05909972,ANA,,unrecord,"Global Dam Tracker:A database of more than 45491dams with location,catchment,and attribute information",6,NA,133.535,673,382,304,17.6,176.3
30655,desconhecido,South America,-27.42490401,-49.92167884,ANA,,unrecord,"Global Dam Tracker:A database of more than 45492dams with location,catchment,and attribute information",7,NA,0.571633,529,233,332,17.1,174
30656,desconhecido,South America,-27.42423745,-49.92582916,ANA,,unrecord,"Global Dam Tracker:A database of more than 45493dams with location,catchment,and attribute information",7,NA,6.28802,529,233,257,16.6,170.7
30657,Águas Negras,South America,-27.40194444,-49.60805556,ANA,,unrecord,"Global Dam Tracker:A database of more than 45494dams with location,catchment,and attribute information",5,NA,1684.34,422,267,18,18.3,191.6
30658,Pinheiral,South America,-27.39944444,-49.04138889,ANA,,unrecord,"Global Dam Tracker:A database of more than 45495dams with location,catchment,and attribute information",6,NA,144.206,673,382,304,18.1,167.9
30659,São Sebastião,South America,-27.3897,-49.0178,ANA,,unrecord,"Global Dam Tracker:A database of more than 45496dams with location,catchment,and attribute information",6,NA,155.642,673,382,304,18.1,167.9
30660,Cascata das Andorinhas,South America,-27.357275,-52.77090278,ANA,,unrecord,"Global Dam Tracker:A database of more than 45497dams with location,catchment,and attribute information",6,NA,65.367,560,359,320,19.9,184.4
30661,Alzir dos Santos Antunes,South America,-27.34649556,-52.73011417,ANA,,unrecord,"Global Dam Tracker:A database of more than 45498dams with location,catchment,and attribute information",4,NA,3727.73,560,359,27,20.2,180
30664,São Ludgero III,South America,-28.37638889,-49.15833333,ANA,,unrecord,"Global Dam Tracker:A database of more than 45499dams with location,catchment,and attribute information",5,NA,1758.92,224,271,18,20.3,139.5
30665,Morro do Cruzeiro,South America,-28.37055556,-49.1725,ANA,,unrecord,"Global Dam Tracker:A database of more than 45500dams with location,catchment,and attribute information",7,NA,12.088,224,271,455,20.4,137.3
30666,Chapada Bonita,South America,-28.36666667,-50.11638889,ANA,,unrecord,"Global Dam Tracker:A database of more than 45501dams with location,catchment,and attribute information",7,NA,167.003,1237,262,204,15.1,177.4
30668,Sede (Ijuí),South America,-28.35591333,-53.90006028,ANA,,unrecord,"Global Dam Tracker:A database of more than 45502dams with location,catchment,and attribute information",5,NA,625.098,355,160,63,21.6,155.7
30669,São Ludgero II,South America,-28.3575,-49.1675,ANA,,unrecord,"Global Dam Tracker:A database of more than 45503dams with location,catchment,and attribute information",5,NA,1737.39,224,271,7,20.3,139.5
30671,Brusca,South America,-28.33888889,-50.25,ANA,,unrecord,"Global Dam Tracker:A database of more than 45504dams with location,catchment,and attribute information",6,NA,286.202,1072,369,24,16.2,158.9
30672,Mandorim,South America,-28.33916667,-50.2275,ANA,,unrecord,"Global Dam Tracker:A database of more than 45505dams with location,catchment,and attribute information",6,NA,275.432,1072,369,66,16.2,158.9
30673,Lagoa,South America,-28.33555556,-53.12166667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45506dams with location,catchment,and attribute information",5,NA,344.197,505,157,14,20.2,189
30674,Pai Querê,South America,-28.32758833,-50.65955028,ANA,,unrecord,"Global Dam Tracker:A database of more than 45507dams with location,catchment,and attribute information",4,NA,6241.37,901,348,20,16.9,156.9
30675,Casca,South America,-28.32583333,-49.66027778,ANA,,unrecord,"Global Dam Tracker:A database of more than 45508dams with location,catchment,and attribute information",6,NA,301.6,1344,276,49,14,178.8
30676,Pinheiros II,South America,-28.317235,-49.21111583,ANA,,unrecord,"Global Dam Tracker:A database of more than 45509dams with location,catchment,and attribute information",6,NA,84.489,277,295,49,20.1,138.6
30677,RS-155,South America,-28.3118,-53.895,ANA,,unrecord,"Global Dam Tracker:A database of more than 45510dams with location,catchment,and attribute information",5,NA,2810.81,330,157,12,21.7,156.8
30678,Rio das Furnas,South America,-28.31176833,-49.19921639,ANA,,unrecord,"Global Dam Tracker:A database of more than 45511dams with location,catchment,and attribute information",6,NA,106.794,277,295,74,20.6,136.7
30679,Pinheiros I,South America,-28.30679639,-49.2709275,ANA,,unrecord,"Global Dam Tracker:A database of more than 45512dams with location,catchment,and attribute information",6,NA,50.0971,277,295,156,19.7,140.9
30680,Aparecida,South America,-28.30611111,-53.1175,ANA,,unrecord,"Global Dam Tracker:A database of more than 45513dams with location,catchment,and attribute information",5,NA,322.466,505,157,42,20.2,189
30682,Fiúza II,South America,-28.28666667,-53.58444444,ANA,,unrecord,"Global Dam Tracker:A database of more than 45514dams with location,catchment,and attribute information",6,NA,304.472,436,197,12,21.2,170.6
30683,União,South America,-28.28916667,-49.16694444,ANA,,unrecord,"Global Dam Tracker:A database of more than 45515dams with location,catchment,and attribute information",5,NA,1525.12,223,234,11,21,138.8
30684,Passo do Buraco,South America,-28.285,-50.83833333,ANA,,unrecord,"Global Dam Tracker:A database of more than 45516dams with location,catchment,and attribute information",5,NA,454.409,906,244,29,16.7,166
30686,Cruz de Malta,South America,-28.28138889,-50.08888889,ANA,,unrecord,"Global Dam Tracker:A database of more than 45517dams with location,catchment,and attribute information",6,NA,136.502,1238,353,85,15.5,160.9
30688,Mirim,South America,-28.26166667,-53.12055556,ANA,,unrecord,"Global Dam Tracker:A database of more than 45518dams with location,catchment,and attribute information",6,NA,255.363,505,157,48,20.1,188.4
30689,Cascata das Corujas,South America,-28.26222222,-49.10277778,ANA,,unrecord,"Global Dam Tracker:A database of more than 45519dams with location,catchment,and attribute information",6,NA,25.7209,223,234,220,20.2,140.2
30690,Rio Palmeiras,South America,-28.24897778,-53.56135278,ANA,,unrecord,"Global Dam Tracker:A database of more than 45520dams with location,catchment,and attribute information",5,NA,460.919,449,198,85,20.9,176.8
30691,Palmeiras V,South America,-28.2475,-53.57833333,ANA,,unrecord,"Global Dam Tracker:A database of more than 45521dams with location,catchment,and attribute information",5,NA,753.846,390,246,8,20.9,176.8
30692,Teodoro Schlickmann,South America,-28.23754083,-49.16272528,ANA,,unrecord,"Global Dam Tracker:A database of more than 45522dams with location,catchment,and attribute information",5,NA,1051.8,220,256,19,20.5,136.9
30693,Theodoro Schlickmann,South America,-28.23737722,-49.16295028,ANA,,unrecord,"Global Dam Tracker:A database of more than 45523dams with location,catchment,and attribute information",5,NA,1051.8,220,256,19,20.5,136.9
30694,Corujas II,South America,-28.23579306,-49.09366528,ANA,,unrecord,"Global Dam Tracker:A database of more than 45524dams with location,catchment,and attribute information",6,NA,14.1865,223,234,220,19.6,143
30695,Palmeiras IIIb,South America,-28.22861111,-53.53194444,ANA,,unrecord,"Global Dam Tracker:A database of more than 45525dams with location,catchment,and attribute information",5,NA,445.79,449,198,25,20.7,179.3
30696,Ramada,South America,-28.21792222,-53.56713056,ANA,,unrecord,"Global Dam Tracker:A database of more than 45526dams with location,catchment,and attribute information",6,NA,281.392,469,200,77,20.9,176.8
30697,Divisa,South America,-28.22238333,-53.56265278,ANA,,unrecord,"Global Dam Tracker:A database of more than 45527dams with location,catchment,and attribute information",6,NA,281.392,469,200,77,20.9,176.8
30698,Mambuca,South America,-28.21388889,-53.62888889,ANA,,unrecord,"Global Dam Tracker:A database of more than 45528dams with location,catchment,and attribute information",6,NA,160.738,471,187,52,21,173.1
30699,Rincão Pinheiros,South America,-28.20654167,-53.54904444,ANA,,unrecord,"Global Dam Tracker:A database of more than 45529dams with location,catchment,and attribute information",6,NA,263.609,469,200,32,20.5,179.8
30700,Rio Alegre,South America,-28.20201361,-53.44064417,ANA,,unrecord,"Global Dam Tracker:A database of more than 45530dams with location,catchment,and attribute information",6,NA,164.689,519,176,68,20.3,185.4
30701,Braço Esquerdo,South America,-28.19222222,-49.22416667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45531dams with location,catchment,and attribute information",6,NA,156.097,417,283,129,20.1,129.5
30702,São José,South America,-28.19008417,-49.24720667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45532dams with location,catchment,and attribute information",6,NA,147.015,417,283,129,20.1,129.5
30703,São José,South America,-28.17737333,-54.81463806,ANA,,unrecord,"Global Dam Tracker:A database of more than 45533dams with location,catchment,and attribute information",4,NA,9606.26,180,172,9,22.5,184.2
30705,JE Ltda.,South America,-28.17373722,-48.97414944,ANA,,unrecord,"Global Dam Tracker:A database of more than 45534dams with location,catchment,and attribute information",5,NA,626.428,284,335,29,21.5,143.6
30707,Nilso José Schotten,South America,-28.16421944,-49.01128056,ANA,,unrecord,"Global Dam Tracker:A database of more than 45535dams with location,catchment,and attribute information",7,NA,8.32586,284,335,158,20.8,140.8
30708,Invernadinha,South America,-28.16361111,-50.94305556,ANA,,unrecord,"Global Dam Tracker:A database of more than 45536dams with location,catchment,and attribute information",6,NA,177.621,918,163,32,16.5,162.6
30709,Fortuna,South America,-28.1586725,-49.22890222,ANA,,unrecord,"Global Dam Tracker:A database of more than 45537dams with location,catchment,and attribute information",6,NA,199.59,510,382,104,19.8,131.2
30710,Dona Mirian,South America,-28.15555556,-51.5,ANA,,unrecord,"Global Dam Tracker:A database of more than 45538dams with location,catchment,and attribute information",6,NA,249.707,760,180,36,17.6,188.1
30712,Esquina Becker,South America,-28.15446389,-53.51789167,ANA,,unrecord,"Global Dam Tracker:A database of more than 45539dams with location,catchment,and attribute information",7,NA,4.73201,469,200,0,20.4,182.3
30713,Claudino Fernando Picolli,South America,-28.14540278,-54.22270278,ANA,,unrecord,"Global Dam Tracker:A database of more than 45540dams with location,catchment,and attribute information",6,NA,53.5757,374,176,46,21.3,157.5
30715,Pirapó,South America,-28.14209278,-55.06581333,ANA,,unrecord,"Global Dam Tracker:A database of more than 45541dams with location,catchment,and attribute information",4,NA,10200.4,154,171,35,22.8,215.5
30716,Giovelli,South America,-28.14041667,-54.54255556,ANA,,unrecord,"Global Dam Tracker:A database of more than 45542dams with location,catchment,and attribute information",5,NA,521.46,262,177,37,22,156.9
30717,Ilha Grande,South America,-28.13216667,-49.25249167,ANA,,unrecord,"Global Dam Tracker:A database of more than 45543dams with location,catchment,and attribute information",6,NA,147.918,510,382,101,19.4,127.9
30718,Posto,South America,-28.12903639,-51.6272775,ANA,,unrecord,"Global Dam Tracker:A database of more than 45544dams with location,catchment,and attribute information",6,NA,216.943,778,217,57,18.1,184.7
30720,Barra,South America,-28.12166667,-50.89861111,ANA,,unrecord,"Global Dam Tracker:A database of more than 45545dams with location,catchment,and attribute information",6,NA,208.664,918,163,202,16.9,153.7
30721,Wiggers,South America,-28.11414444,-49.12900944,ANA,,unrecord,"Global Dam Tracker:A database of more than 45546dams with location,catchment,and attribute information",6,NA,56.4473,350,302,139,20.1,133.7
30722,Rio Chapéu,South America,-28.10095667,-49.20038917,ANA,,unrecord,"Global Dam Tracker:A database of more than 45547dams with location,catchment,and attribute information",7,NA,16.4744,350,302,290,19.4,134.2
30723,0232/06,South America,-28.09666667,-53.46166667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45548dams with location,catchment,and attribute information",7,NA,10.0352,527,163,48,20.2,186.9
30724,Volta Grande,South America,-28.09005833,-48.93916667,ANA,,unrecord,"Global Dam Tracker:A database of more than 45549dams with location,catchment,and attribute information",5,NA,433.472,376,314,90,20.1,145.8
30725,Rio Sete,South America,-28.09145806,-48.97176111,ANA,,unrecord,"Global Dam Tracker:A database of more than 45550dams with location,catchment,and attribute information",6,NA,51.5304,376,314,172,20.7,143.7
